set,index,formula,n_atoms,mean,max,unseen_element_atoms
OFF23 test sample,138,C2H6O,9,0.004321359847255556,0.008594073742102193,0
OFF23 test sample,139,C12H14F5N3O4S,39,0.02901591827053557,1.0,1
OFF23 test sample,140,C11H8O4S5,28,0.18197400419402204,1.0,5
OFF23 test sample,141,C9H19N3,31,0.002875433376253239,0.006699817914349371,0
OFF23 test sample,142,C14H13N9O2,38,0.0035487234146753606,0.008610695956166925,0
OFF23 test sample,143,C2H10N2,14,0.003375207628648585,0.006178074603590988,0
OFF23 test sample,144,C4H8O4,16,0.0035766151846215247,0.006838814920340108,0
OFF23 test sample,145,C18H22BrFN2O3,47,0.023256725604252314,1.0,1
OFF23 test sample,146,C8H10F2O,21,0.0014150712535571733,0.0061030644995728744,0
OFF23 test sample,147,C4H8NO6P,20,0.05482282473413096,1.0,1
OFF23 test sample,148,H4S2,6,0.3395169570651177,1.0,2
OFF23 test sample,149,C14H24N4S,43,0.026364832689750012,1.0,1
OFF23 test sample,150,C8H5BrN2O2S,19,0.10842059845142565,1.0,2
OFF23 test sample,151,C17H20N3O7P,48,0.023853927695187654,1.0,1
OFF23 test sample,152,C4H11P,16,0.06609226186562238,1.0,1
OFF23 test sample,153,C13H15F3N6O3,40,0.0031263643770744255,0.012780712981773634,0
OFF23 test sample,154,C17H19N3O4,43,0.0029700505787903907,0.013710367185947536,0
OFF23 test sample,155,C14H15N3O3S,36,0.029772347490983533,1.0,1
OFF23 test sample,156,C18H17ClF2N6O2S,47,0.04571914771995189,1.0,2
OFF23 test sample,157,CH6O,8,0.007251419557117153,0.012146662690426302,0
OFF23 test sample,158,C14H29N3,46,0.0026384876706551604,0.008820046546837323,0
OFF23 test sample,159,C21H19F2N7O,50,0.002833027337142675,0.010122765974633907,0
OFF23 test sample,160,C7H11F6N,25,0.002006366894087002,0.0075447270133520705,0
OFF23 test sample,161,C6H12O4,22,0.003075846988413102,0.007472240450717482,0
OFF23 test sample,162,C21H21NO6,49,0.0023403616510966206,0.010756852251511018,0
OFF23 test sample,163,C15H22O4,41,0.0038832523054356358,0.014483238442257407,0
OFF23 test sample,164,C15H15FN2O4S,38,0.028399292147566004,1.0,1
OFF23 test sample,165,C15H14N2O2S,34,0.03161460969264526,1.0,1
OFF23 test sample,166,C12H16N2,30,0.002993306780688417,0.00776772201497411,0
OFF23 test sample,167,C9H20,29,0.002345292075483036,0.007123653705261024,0
OFF23 test sample,168,C15H18Cl2N2O5S,43,0.0724445249971492,1.0,3
OFF23 test sample,169,C13H8BrClN4OS,29,0.10652208974350838,1.0,3
OFF23 test sample,170,C16H12F3N3O6S2,42,0.050032491386683725,1.0,2
OFF23 test sample,171,C11H15N3O5S,35,0.03171858090442473,1.0,1
OFF23 test sample,172,C5H4N4S,14,0.07531394144376871,1.0,1
OFF23 test sample,173,C13H16Cl3NO3S,37,0.11078840641821432,1.0,4
OFF23 test sample,174,C14H9N3O6S3,35,0.08906832189749363,1.0,3
OFF23 test sample,175,H6N2,8,0.007721337285367197,0.010800297342449028,0
OFF23 test sample,176,C18H18Br2N6O,45,0.04721385853003657,1.0,2
OFF23 test sample,177,C3H6O5,14,0.004499061121681144,0.009966927061422104,0
OFF23 test sample,178,C17H17FIN3,39,0.027569204945383303,1.0,1
OFF23 test sample,179,C19H14F2N4O2,41,0.002416651960696273,0.012426061057322912,0
OFF23 test sample,180,C10H5BrN2OS2,21,0.1449911731963532,1.0,3
OFF23 test sample,181,C19H24ClFN4O,50,0.022873149246936925,1.0,1
OFF23 test sample,182,H10O5,15,0.008028174339931452,0.009899201328527063,0
OFF23 test sample,183,C10H13NO,25,0.0024454412878546885,0.009999467791875327,0
OFF23 test sample,184,C15H19N3OS,39,0.02838395534226888,1.0,1
OFF23 test sample,185,C9H11Cl3N6O3,32,0.0973548791993849,1.0,3
OFF23 test sample,186,C5H14O2S,22,0.048918319239126345,1.0,1
OFF23 test sample,187,C6H14O,21,0.0028276688722900976,0.009151778519367104,0
OFF23 test sample,188,C19H23N5O,48,0.002601342076680726,0.00904074280799283,0
OFF23 test sample,189,C12H17ClN2,32,0.0333507713041304,1.0,1
OFF23 test sample,190,C16H17N3O3S2,41,0.050765768047227454,1.0,2
OFF23 test sample,191,C5H12O2,19,0.0037976024362861936,0.009234702796816818,0
OFF23 test sample,192,C8H10N4O4,26,0.0029322106754316544,0.011990513144016002,0
OFF23 test sample,193,C21H16N2OS,41,0.02581830581622816,1.0,1
OFF23 test sample,194,C15H24O7S,47,0.02420011462123911,1.0,1
OFF23 test sample,195,C6H14N2O2,24,0.002061056281322244,0.005947538810856634,0
OFF23 test sample,196,C6H7NOS2,17,0.12038922562742504,1.0,2
OFF23 test sample,197,C21H18BrN5O2S,48,0.044184024466541766,1.0,2
OFF23 test sample,198,C4H12O2,18,0.002291691677790401,0.009983687030196142,0
OFF23 test sample,199,CH3F3O,8,0.005060192426326132,0.009923880564119303,0
OFF23 test sample,200,C8H10N2,20,0.003287406787386482,0.006979097571581994,0
OFF23 test sample,201,C4H12O,17,0.002928774567916854,0.008128139623258757,0
OFF23 test sample,202,C6H15NO2,24,0.0025989065663926483,0.009635226025494603,0
OFF23 test sample,203,C5H14O,20,0.0030180219658415886,0.009889131562146436,0
OFF23 test sample,204,C21H24N2O2,49,0.004104594710184403,0.026977146719575185,0
OFF23 test sample,205,C10H12OS2,25,0.0817198174685952,1.0,2
OFF23 test sample,206,C16H12Cl2N2O3,35,0.05957330326734975,1.0,2
OFF23 test sample,207,C6H11NO3S,22,0.047854876566821275,1.0,1
OFF23 test sample,208,C12H26N2O,41,0.00411134897274273,0.026623775654708526,0
OFF23 test sample,209,C5H12F2N2,21,0.0035052127570841633,0.010605893371595898,0
OFF23 test sample,210,C10H19NO4S,35,0.03197771477210389,1.0,1
OFF23 test sample,211,C10H5Cl3O2S,21,0.19309868048440168,1.0,4
OFF23 test sample,212,C23H16F3N5O2S,50,0.02187113170020628,1.0,1
OFF23 test sample,213,C8H10O3,21,0.00222740668799794,0.005866892348920016,0
OFF23 test sample,214,C5H14O3,22,0.002934846333987359,0.009983669548600305,0
OFF23 test sample,215,C2H6O,9,0.003993218020575469,0.007797119720039158,0
OFF23 test sample,216,C13H10N2,25,0.001308263775380296,0.00656944167742024,0
OFF23 test sample,217,H4OS,6,0.17436039360692113,1.0,1
OFF23 test sample,218,C4H8N2O,15,0.003937546831470984,0.008809064638391595,0
OFF23 test sample,219,C22H17IN4S2,46,0.06675564180055515,1.0,3
OFF23 test sample,220,C10H15O3PS2,31,0.09987184151597288,1.0,3
OFF23 test sample,221,H5NO,7,0.008264649090489407,0.010846561834332524,0
OFF23 test sample,222,C3H3N5S,12,0.0886408956609794,1.0,1
OFF23 test sample,223,C12H23N5O,41,0.0027303735296492,0.007972094816829589,0
OFF23 test sample,224,C15H16N4O3S3,41,0.07558019174638794,1.0,3
OFF23 test sample,225,C13H10N4O2,29,0.00292748679959155,0.022117441534642013,0
OFF23 test sample,226,C6Cl4INO2,14,0.35979877237607955,1.0,5
OFF23 test sample,227,C20H14N4O6S,45,0.025192472111633425,1.0,1
OFF23 test sample,228,C19H12FN5O,38,0.0025528488315370522,0.007205857916105063,0
OFF23 test sample,229,C10H18S,29,0.03851706203735381,1.0,1
OFF23 test sample,230,C22H20N4O3S,50,0.02279966982422934,1.0,1
OFF23 test sample,231,C20H19N3OS2,45,0.046502452997512024,1.0,2
OFF23 test sample,232,C16H23NO3,43,0.0038167083346742387,0.021025842152951335,0
OFF23 test sample,233,C19H10BrCl2N3OS,37,0.10978844454677374,1.0,4
OFF23 test sample,234,C20H17N5O7S,50,0.022597419888026514,1.0,1
OFF23 test sample,235,C15H21N3OS2,42,0.04990337695354332,1.0,2
OFF23 test sample,236,C8H10O3,21,0.002231531108707298,0.005675687498132742,0
OFF23 test sample,237,H5NO,7,0.00652368421098518,0.008165770420459406,0
OFF23 test sample,238,C9H11NO,22,0.0025132031657021177,0.009861831680499034,0
OFF23 test sample,239,C15H14F3NO2S,36,0.029364602175072283,1.0,1
OFF23 test sample,240,C8H12,20,0.0027916310991297046,0.009035022867017628,0
OFF23 test sample,241,C4H6S2,12,0.16954851652386904,1.0,2
OFF23 test sample,242,C18H13Cl2N7OS,42,0.07476944847987418,1.0,3
OFF23 test sample,243,C12H16N2O,31,0.002849599981254988,0.005883705853630072,0
OFF23 test sample,244,C20H14O7,41,0.0035089393117164287,0.01217900254822546,0
OFF23 test sample,245,C2H9NO,13,0.004029613879099349,0.009746971889129763,0
OFF23 test sample,246,H6N2,8,0.0071442787488613935,0.010346395518978202,0
OFF23 test sample,247,C20H19N3,42,0.002340179405491194,0.008771032643220655,0
OFF23 test sample,248,C10H8ClIO2,22,0.09356852352350309,1.0,2
OFF23 test sample,249,C12H22N4O4S,43,0.02615478067957451,1.0,1
OFF23 test sample,250,C7H12N2O2S2,25,0.08258100414136413,1.0,2
OFF23 test sample,251,C4H11N,16,0.0024342721129596012,0.007077556889503178,0
OFF23 test sample,252,C4H10N2,16,0.003375121986460637,0.011233054079382354,0
OFF23 test sample,253,C23H23N3O,50,0.002102749773984007,0.008329112455258025,0
OFF23 test sample,254,C18H21NOS,42,0.0258385356212912,1.0,1
OFF23 test sample,255,C11H18N2O2,33,0.003628260538645084,0.01665252374617887,0
OFF23 test sample,256,C5H12O,18,0.003145311036896655,0.008109174281041076,0
OFF23 test sample,257,C19H23N5,47,0.002322709811597354,0.007563910598106349,0
OFF23 test sample,258,C5H12OS,19,0.055613492299589506,1.0,1
OFF23 test sample,259,C2H6O,9,0.0046154379978938665,0.009955796056805966,0
OFF23 test sample,260,C6H16S4,26,0.15628821110423397,1.0,4
OFF23 test sample,261,C12H11ClN2O2S,29,0.0719645446756711,1.0,2
OFF23 test sample,262,C23H23N3O,50,0.002186825303759592,0.008290500185652139,0
OFF23 test sample,263,C14H22O4S,41,0.02649625533155633,1.0,1
OFF23 test sample,264,C7H14N2,23,0.002897478810514797,0.0065762307338298465,0
OFF23 test sample,265,C11H13IN3O2P,31,0.06649069609416684,1.0,2
OFF23 test sample,266,CH6O2,9,0.00603638687060315,0.009983677694300419,0
OFF23 test sample,267,C21H22ClNO4,49,0.022601798710125746,1.0,1
OFF23 test sample,268,C13H11F3N4O,32,0.002120956768147813,0.005248452562703454,0
OFF23 test sample,269,C2H6N2O2,12,0.004042197062142251,0.008323941486341191,0
OFF23 test sample,270,C8H8,16,0.002629346496092963,0.01205225467263571,0
OFF23 test sample,271,C16H22N2O3,43,0.002816041135434518,0.013645844556895659,0
OFF23 test sample,272,C8H12N4,24,0.003333213280029395,0.009115127852003968,0
OFF23 test sample,273,C15H14O,30,0.004069229698167135,0.021175506414755962,0
OFF23 test sample,274,C7H9BrN2O2S,22,0.09481732489223854,1.0,2
OFF23 test sample,275,H6N2,8,0.007280275657989083,0.010503929361840636,0
OFF23 test sample,276,C20H20BrN3O2S2,48,0.06445231034401082,1.0,3
OFF23 test sample,277,C4H9NO,15,0.0019431291761487538,0.005585680066747423,0
OFF23 test sample,278,CH4O3,8,0.006191631368698047,0.010553557546212788,0
OFF23 test sample,279,C2H8O2,12,0.004729492419822799,0.007577508250595444,0
OFF23 test sample,280,C15H23NO4,43,0.0028673322171204173,0.010832286787438972,0
OFF23 test sample,281,C18H15N5O2,40,0.0024725102011216556,0.009940510889908882,0
OFF23 test sample,282,C14H18NO7P,41,0.02726782568745257,1.0,1
OFF23 test sample,283,C25H16FN3O4,49,0.0025020812117027614,0.008053719332502762,0
OFF23 test sample,284,C4H10Cl2,16,0.12661526809376555,1.0,2
OFF23 test sample,285,C7H9F2NO2,21,0.002890087444972079,0.007664870858135053,0
OFF23 test sample,286,C19H20Cl2N2O6S,50,0.062109749964541876,1.0,3
OFF23 test sample,287,C2F4S2,8,0.25280348365539107,1.0,2
OFF23 test sample,288,C17H22N6O2,47,0.002523141292556691,0.010884185117300715,0
OFF23 test sample,289,H4OS2,7,0.2931652762192599,1.0,2
OFF23 test sample,290,C2H4O2,8,0.004984276025230022,0.010448276129143674,0
OFF23 test sample,291,C23H18F3NOS,47,0.02299950179842436,1.0,1
OFF23 test sample,292,C4H12S2,18,0.11578817556436721,1.0,2
OFF23 test sample,293,C17H20O7,44,0.002862200953797275,0.011028096705348767,0
OFF23 test sample,294,C12H56N2O22,92,0.00547199234824038,0.009254962709085657,0
OFF23 test sample,295,CH3Br3O,8,0.3810035699648882,1.0,3
OFF23 test sample,296,C15H10NO4P,31,0.035417708736071564,1.0,1
OFF23 test sample,297,C5H12O2,19,0.0026741145035764167,0.007764187198874728,0
OFF23 test sample,298,C19H18ClN5,43,0.02547701173622846,1.0,1
OFF23 test sample,299,C18H22F3N3,46,0.0023753667502695924,0.009634500083451347,0
rosuvastatin,0,C22H28FN3O6S,61,0.019385850128471167,1.0,1
