set,index,formula,n_atoms,mean,max,unseen_element_atoms
rot1 GFN2 MD/normal modes,156,C60H58F14N2O10,144,0.002167503738002687,0.008389240214104032,0
rot1 GFN2 MD/normal modes,157,C60H58F14N2O10,144,0.0055799472818263566,0.17126098164863723,0
rot1 GFN2 MD/normal modes,158,C60H58F14N2O10,144,0.004027737823575883,0.020457250585987352,0
rot1 GFN2 MD/normal modes,159,C60H58F14N2O10,144,0.004870462073914325,0.06025303781125391,0
rot1 GFN2 MD/normal modes,160,C60H58F14N2O10,144,0.00276285453062505,0.017781067108351478,0
rot1 GFN2 MD/normal modes,161,C60H58F14N2O10,144,0.0049115283631646625,0.06081709474897856,0
rot1 GFN2 MD/normal modes,162,C60H58F14N2O10,144,0.003913359997516891,0.018816486410782707,0
rot1 GFN2 MD/normal modes,163,C60H58F14N2O10,144,0.005260255111742695,0.08789556023089118,0
rot1 GFN2 MD/normal modes,164,C60H58F14N2O10,144,0.004656315517990255,0.04474387179576789,0
rot1 GFN2 MD/normal modes,165,C60H58F14N2O10,144,0.0044357161191228775,0.03201465357969424,0
rot1 GFN2 MD/normal modes,166,C60H58F14N2O10,144,0.004574807088575213,0.06785643639115568,0
rot1 GFN2 MD/normal modes,167,C60H58F14N2O10,144,0.0028764458571643985,0.03404325398121488,0
rot1 GFN2 MD/normal modes,168,C60H58F14N2O10,144,0.00526074562805278,0.0879129069629806,0
rot1 GFN2 MD/normal modes,169,C60H58F14N2O10,144,0.002456134114186052,0.010270553174445918,0
rot1 GFN2 MD/normal modes,170,C60H58F14N2O10,144,0.005260725309943359,0.08790065376286416,0
rot1 GFN2 MD/normal modes,171,C60H58F14N2O10,144,0.0026529760427575744,0.013675037268837453,0
rot1 GFN2 MD/normal modes,172,C60H58F14N2O10,144,0.0043428920519236296,0.05950384177753454,0
rot1 GFN2 MD/normal modes,173,C60H58F14N2O10,144,0.0044328686299882954,0.03834510306424721,0
rot1 GFN2 MD/normal modes,174,C60H58F14N2O10,144,0.002802635569812492,0.017106440997667893,0
rot1 GFN2 MD/normal modes,175,C60H58F14N2O10,144,0.0030607636555336193,0.04548667987743271,0
rot1 GFN2 MD/normal modes,176,C60H58F14N2O10,144,0.002773889028995542,0.024922772455360453,0
rot1 GFN2 MD/normal modes,177,C60H58F14N2O10,144,0.002841088297419755,0.019523505422667897,0
