epoch,lr_schedule,mem_mps_gb,mem_rss_gb,step,train_energy_MAE,train_forces_MAE,train_loss,val_energy_MAE,val_forces_MAE,val_loss
39,,0.0004425048828125,1.5972442626953125,2229,0.31431710720062256,0.14070521295070648,0.04094358906149864,,,
39,,0.0004425048828125,1.8742523193359375,2239,0.6960653066635132,0.14055490493774414,0.05771230161190033,,,
39,,0.0004425048828125,1.8744354248046875,2249,0.6060948371887207,0.130469411611557,0.047579076141119,,,
39,,0.0004425048828125,1.8745574951171875,2259,1.2398637533187866,0.13843299448490143,0.11120288074016571,,,
39,,0.0004425048828125,1.874786376953125,2269,1.3024309873580933,0.14424355328083038,0.12127237021923065,,,
39,,0.0004425048828125,1.6671295166015625,2279,1.569565773010254,0.13875627517700195,0.15313854813575745,,,
39,,,,2279,,,,1.0149102210998535,0.1370226889848709,0.0846412256360054
,0.0005,,,2280,,,,,,
40,,0.0004425048828125,1.6353759765625,2289,1.4061880111694336,0.13557769358158112,0.13033753633499146,,,
40,,0.0004425048828125,1.63885498046875,2299,0.5252194404602051,0.13825228810310364,0.04660911485552788,,,
40,,0.0004425048828125,1.1192626953125,2309,2.0635299682617188,0.13910843431949615,0.2460511177778244,,,
40,,0.0004425048828125,1.80889892578125,2319,0.5492441058158875,0.13482768833637238,0.044963154941797256,,,
40,,0.0004425048828125,1.8089599609375,2329,0.1413222998380661,0.133287712931633,0.03048786334693432,,,
40,,,,2336,,,,0.7419953346252441,0.13396568596363068,0.059165868908166885
,0.0005,,,2337,,,,,,
41,,0.0004425048828125,1.44268798828125,2339,0.14581429958343506,0.13668105006217957,0.031935278326272964,,,
41,,0.0004425048828125,1.9260406494140625,2349,1.1323769092559814,0.13181540369987488,0.09688106179237366,,,
41,,0.0004425048828125,1.92633056640625,2359,0.6871099472045898,0.13391567766666412,0.053582243621349335,,,
41,,0.0004425048828125,1.9168701171875,2369,0.510199785232544,0.13229462504386902,0.043393127620220184,,,
41,,0.0004425048828125,1.8992156982421875,2379,0.44317901134490967,0.1324414610862732,0.04133106768131256,,,
41,,0.0004425048828125,1.89898681640625,2389,0.7971905469894409,0.12902571260929108,0.061401449143886566,,,
41,,,,2393,,,,0.3800865411758423,0.1297452598810196,0.03701450303196907
,0.0005,,,2394,,,,,,
42,,0.0004425048828125,1.5362091064453125,2399,0.38545599579811096,0.13225390017032623,0.03723636642098427,,,
42,,0.0004425048828125,1.5413818359375,2409,0.747990608215332,0.13484761118888855,0.05933534353971481,,,
42,,0.0004425048828125,1.541656494140625,2419,0.07319343090057373,0.13552366197109222,0.031613051891326904,,,
42,,0.0004425048828125,1.541748046875,2429,0.5766153335571289,0.13073550164699554,0.04524329677224159,,,
42,,0.0004425048828125,1.2038116455078125,2439,0.7306624054908752,0.1325663924217224,0.05802363157272339,,,
42,,0.0004425048828125,1.4069061279296875,2449,1.9789119958877563,0.13125494122505188,0.22601138055324554,,,
42,,,,2450,,,,0.3679092526435852,0.1358022838830948,0.03872445225715637
,0.0005,,,2451,,,,,,
43,,0.0004425048828125,1.3423309326171875,2459,0.4255600571632385,0.13308580219745636,0.039576079696416855,,,
43,,0.0004425048828125,1.1866607666015625,2469,0.12006416916847229,0.13089293241500854,0.029318086802959442,,,
43,,0.0004425048828125,1.643402099609375,2479,0.454164981842041,0.13022619485855103,0.03864946961402893,,,
43,,0.0004425048828125,1.644195556640625,2489,0.2984783947467804,0.14075709879398346,0.03811268135905266,,,
43,,0.0004425048828125,1.64459228515625,2499,1.3932504653930664,0.13268600404262543,0.12730619311332703,,,
43,,,,2507,,,,0.4424103796482086,0.12867870926856995,0.03909905254840851
,0.0005,,,2508,,,,,,
44,,0.0004425048828125,1.587554931640625,2509,0.8854132890701294,0.13173618912696838,0.06938409805297852,,,
44,,0.0004425048828125,1.587554931640625,2519,0.1858784705400467,0.12840574979782104,0.03040883131325245,,,
44,,0.0004425048828125,1.5876007080078125,2529,0.5553769469261169,0.12114281952381134,0.040640898048877716,,,
44,,0.0004425048828125,1.106536865234375,2539,0.37705862522125244,0.12610429525375366,0.036030687391757965,,,
44,,0.0004425048828125,1.112457275390625,2549,0.5204733610153198,0.12646649777889252,0.043214209377765656,,,
44,,0.0004425048828125,1.1881866455078125,2559,0.3260366916656494,0.1255003660917282,0.03367701172828674,,,
44,,,,2564,,,,0.6118032932281494,0.12496893852949142,0.046444371342659
,0.0005,,,2565,,,,,,
45,,0.0004425048828125,1.3158111572265625,2569,1.2157578468322754,0.1261109709739685,0.10165632516145706,,,
45,,0.0004425048828125,1.57269287109375,2579,1.3622913360595703,0.13084471225738525,0.12373115122318268,,,
45,,0.0004425048828125,1.5749664306640625,2589,1.870945692062378,0.1340579241514206,0.2058243304491043,,,
45,,0.0004425048828125,1.921966552734375,2599,1.0658738613128662,0.12529738247394562,0.08654650300741196,,,
45,,0.0004425048828125,1.9225006103515625,2609,0.29113316535949707,0.13132219016551971,0.0340438149869442,,,
45,,0.0004425048828125,1.294036865234375,2619,1.2191442251205444,0.1275344341993332,0.10119131207466125,,,
45,,,,2621,,,,1.0177319049835205,0.1298583596944809,0.08172875642776489
,0.0005,,,2622,,,,,,
46,,0.0004425048828125,1.3266448974609375,2629,0.8464617133140564,0.13732211291790009,0.06934946775436401,,,
46,,0.0004425048828125,1.1304473876953125,2639,1.273627758026123,0.1305883377790451,0.110870860517025,,,
46,,0.0004425048828125,1.4108123779296875,2649,1.0127668380737305,0.13259337842464447,0.0803164541721344,,,
46,,0.0004425048828125,1.84771728515625,2659,1.0936014652252197,0.13058099150657654,0.08920509368181229,,,
46,,0.0004425048828125,1.29083251953125,2669,0.19925467669963837,0.12658745050430298,0.02988048456609249,,,
46,,,,2678,,,,0.19351133704185486,0.12414544075727463,0.0291057750582695
,0.0005,,,2679,,,,,,
47,,0.0004425048828125,1.5133514404296875,2679,0.1170491948723793,0.12474299967288971,0.02741859294474125,,,
47,,0.0004425048828125,1.516326904296875,2689,0.7966403365135193,0.1222660019993782,0.05858676880598068,,,
47,,0.0004425048828125,1.516357421875,2699,0.2455838918685913,0.13180005550384521,0.03218835964798927,,,
47,,0.0004425048828125,1.5168304443359375,2709,0.5525456666946411,0.13148635625839233,0.044686976820230484,,,
47,,0.0004425048828125,1.8322906494140625,2719,1.2371503114700317,0.12724719941616058,0.10406970977783203,,,
47,,0.0004425048828125,1.83233642578125,2729,0.6501417756080627,0.1281452178955078,0.04956065118312836,,,
47,,,,2735,,,,0.3093019425868988,0.12249885499477386,0.031279806047677994
,0.0005,,,2736,,,,,,
48,,0.0004425048828125,1.58660888671875,2739,0.7525352239608765,0.12293630093336105,0.05439773574471474,,,
48,,0.0004425048828125,1.61175537109375,2749,1.1702648401260376,0.12321729212999344,0.0960618108510971,,,
48,,0.0004425048828125,1.6121978759765625,2759,0.8807545900344849,0.12688159942626953,0.06591908633708954,,,
48,,0.0004425048828125,1.92498779296875,2769,0.2159731388092041,0.12291890382766724,0.029420876875519753,,,
48,,0.0004425048828125,1.9266357421875,2779,0.5208902955055237,0.11989370733499527,0.03911416232585907,,,
48,,0.0004425048828125,1.927764892578125,2789,0.1694139838218689,0.11873454600572586,0.025393234565854073,,,
48,,,,2792,,,,1.2826206684112549,0.12006433308124542,0.10758785903453827
,0.0005,,,2793,,,,,,
49,,0.0004425048828125,1.5029144287109375,2799,1.906286597251892,0.12048104405403137,0.20585903525352478,,,
49,,0.0004425048828125,1.5038909912109375,2809,1.526305079460144,0.13032816350460052,0.1471259891986847,,,
49,,0.0004425048828125,1.3524017333984375,2819,0.7668918371200562,0.12751881778240204,0.057077325880527496,,,
49,,0.0004425048828125,1.4290008544921875,2829,1.0327842235565186,0.13496123254299164,0.08394387364387512,,,
49,,0.0004425048828125,1.8519439697265625,2839,0.4189201295375824,0.12429886311292648,0.03451720252633095,,,
49,,0.0004425048828125,1.90863037109375,2849,1.2707691192626953,0.11458708345890045,0.10276155173778534,,,
49,,,,2849,,,,1.2116202116012573,0.12467576563358307,0.10081983357667923
,0.0005,,,2850,,,,,,
50,,0.0004425048828125,1.5896453857421875,2859,0.2493448555469513,0.12881922721862793,0.031498685479164124,,,
50,,0.0004425048828125,1.5907745361328125,2869,0.25963348150253296,0.12332610040903091,0.02891531027853489,,,
50,,0.0004425048828125,1.5911712646484375,2879,1.1593379974365234,0.12819358706474304,0.09504023939371109,,,
50,,0.0004425048828125,1.5026397705078125,2889,0.9399031400680542,0.1257210224866867,0.07277041673660278,,,
50,,0.0004425048828125,1.940093994140625,2899,1.2623769044876099,0.11883538216352463,0.1040370985865593,,,
50,,,,2906,,,,0.3265688419342041,0.12084360420703888,0.03117510862648487
,0.0005,,,2907,,,,,,
51,,0.0004425048828125,1.48541259765625,2909,1.136529564857483,0.12770122289657593,0.09361233562231064,,,
51,,0.0004425048828125,1.4856719970703125,2919,0.0927577018737793,0.12281543761491776,0.025796066969633102,,,
51,,0.0004425048828125,1.4856719970703125,2929,0.21504954993724823,0.11757315695285797,0.02651887759566307,,,
51,,0.0004425048828125,1.6791839599609375,2939,0.7512498497962952,0.11827322840690613,0.053760603070259094,,,
51,,0.0004425048828125,1.6793975830078125,2949,0.33781588077545166,0.11771876364946365,0.028780780732631683,,,
51,,0.0004425048828125,1.679412841796875,2959,0.21347567439079285,0.11485269665718079,0.025541484355926514,,,
51,,,,2963,,,,1.0391113758087158,0.1177208200097084,0.07865181565284729
,0.0005,,,2964,,,,,,
52,,0.0004425048828125,1.445556640625,2969,1.6960806846618652,0.11328795552253723,0.16863009333610535,,,
52,,0.0004425048828125,1.445556640625,2979,0.5064000487327576,0.10862252116203308,0.032585758715867996,,,
52,,0.0004425048828125,1.4033355712890625,2989,1.1042367219924927,0.1312105804681778,0.09170514345169067,,,
52,,0.0004425048828125,1.4033355712890625,2999,0.676595151424408,0.12661083042621613,0.050486642867326736,,,
52,,0.0004425048828125,1.5771331787109375,3009,0.2575915455818176,0.12068547308444977,0.03110663779079914,,,
52,,0.0004425048828125,2.0701751708984375,3019,1.3455066680908203,0.1322280317544937,0.12066307663917542,,,
52,,,,3020,,,,1.7280974388122559,0.12508784234523773,0.17718137800693512
,0.0005,,,3021,,,,,,
53,,0.0004425048828125,1.5647735595703125,3029,0.326649010181427,0.11410992592573166,0.0271151140332222,,,
53,,0.0004425048828125,1.8522491455078125,3039,0.26181918382644653,0.1178269237279892,0.02704019844532013,,,
53,,0.0004425048828125,1.852752685546875,3049,0.09097957611083984,0.1227414458990097,0.02568717859685421,,,
53,,0.0004425048828125,1.853363037109375,3059,1.6341915130615234,0.11489944159984589,0.15628822147846222,,,
53,,0.0004425048828125,1.9203948974609375,3069,1.1113851070404053,0.12181200832128525,0.08747263252735138,,,
53,,,,3077,,,,0.4323057532310486,0.11955665796995163,0.03482485190033913
,0.0005,,,3078,,,,,,
54,,0.0004425048828125,1.41204833984375,3079,0.2785239815711975,0.12142683565616608,0.028693120926618576,,,
54,,0.0004425048828125,1.8550567626953125,3089,0.07781063765287399,0.11471205204725266,0.023554833605885506,,,
54,,0.0004425048828125,1.3788909912109375,3099,0.24381393194198608,0.11801713705062866,0.028000177815556526,,,
54,,0.0004425048828125,1.9329833984375,3109,0.46645912528038025,0.11664590984582901,0.03419187664985657,,,
54,,0.0004425048828125,1.644866943359375,3119,1.1905241012573242,0.11966203898191452,0.09567142277956009,,,
54,,0.0004425048828125,1.891754150390625,3129,0.17270617187023163,0.119944728910923,0.026941513642668724,,,
54,,,,3134,,,,0.6302793622016907,0.1171882227063179,0.04412832856178284
,0.0005,,,3135,,,,,,
55,,0.0004425048828125,1.68243408203125,3139,0.73012775182724,0.11887207627296448,0.05112965777516365,,,
55,,0.0004425048828125,1.523345947265625,3149,0.2492421418428421,0.1142519861459732,0.02681438811123371,,,
55,,0.0004425048828125,1.5240936279296875,3159,0.6874048709869385,0.11962112039327621,0.04819633066654205,,,
55,,0.0004425048828125,1.607757568359375,3169,0.18600305914878845,0.11682339757680893,0.02570357546210289,,,
55,,0.0004425048828125,1.6078338623046875,3179,0.12910200655460358,0.11637600511312485,0.023373262956738472,,,
55,,0.0004425048828125,1.6078948974609375,3189,0.2496412992477417,0.11195244640111923,0.024744221940636635,,,
55,,,,3191,,,,0.7778494358062744,0.11331522464752197,0.05307609587907791
,0.0005,,,3192,,,,,,
56,,0.0004425048828125,1.5926055908203125,3199,0.9466004371643066,0.12193354219198227,0.07044220715761185,,,
56,,0.0004425048828125,1.59271240234375,3209,0.8466002941131592,0.12012038379907608,0.06127789989113808,,,
56,,0.0004425048828125,1.59295654296875,3219,1.5331509113311768,0.12811778485774994,0.14590422809123993,,,
56,,0.0004425048828125,1.896148681640625,3229,0.26024550199508667,0.11895585805177689,0.02741847187280655,,,
56,,0.0004425048828125,1.9193878173828125,3239,1.072539210319519,0.11773353070020676,0.080983005464077,,,
56,,,,3248,,,,0.16341881453990936,0.11562250554561615,0.024104056879878044
,0.0005,,,3249,,,,,,
57,,0.0004425048828125,1.465728759765625,3249,0.1453823745250702,0.10883468389511108,0.020503930747509003,,,
57,,0.0004425048828125,1.466400146484375,3259,0.7543609142303467,0.11424870789051056,0.050239354372024536,,,
57,,0.0004425048828125,1.73345947265625,3269,0.33013731241226196,0.11372628062963486,0.02683543972671032,,,
57,,0.0004425048828125,1.733917236328125,3279,0.13998030126094818,0.11240724474191666,0.02341512218117714,,,
57,,0.0004425048828125,1.7342681884765625,3289,0.15038400888442993,0.11197668313980103,0.022191356867551804,,,
57,,0.0004425048828125,1.7342681884765625,3299,0.2789311707019806,0.10711771249771118,0.02335069328546524,,,
57,,,,3305,,,,1.5862046480178833,0.1125493049621582,0.1479463130235672
,0.0005,,,3306,,,,,,
58,,0.0004425048828125,1.56549072265625,3309,0.6637094020843506,0.11775335669517517,0.045439526438713074,,,
58,,0.0004425048828125,1.242218017578125,3319,0.16173355281352997,0.11731180548667908,0.024898149073123932,,,
58,,0.0004425048828125,1.242218017578125,3329,1.0173299312591553,0.11527787894010544,0.07452989369630814,,,
58,,0.0004425048828125,1.3310394287109375,3339,1.4717906713485718,0.11529682576656342,0.1314592957496643,,,
58,,0.0004425048828125,1.3310699462890625,3349,0.6374251842498779,0.12193956226110458,0.04575185477733612,,,
58,,0.0004425048828125,1.331085205078125,3359,1.1108163595199585,0.12426360696554184,0.0873323380947113,,,
58,,,,3362,,,,0.7711920142173767,0.12158381938934326,0.056165605783462524
,0.0005,,,3363,,,,,,
59,,0.0004425048828125,1.373138427734375,3369,0.12686094641685486,0.12616826593875885,0.028433499857783318,,,
59,,0.0004425048828125,1.37579345703125,3379,0.1441073715686798,0.12324763834476471,0.02719113975763321,,,
59,,0.0004425048828125,1.6920623779296875,3389,0.18417438864707947,0.11409154534339905,0.023702390491962433,,,
59,,0.0004425048828125,1.69219970703125,3399,0.15932022035121918,0.1138581931591034,0.024087393656373024,,,
59,,0.0004425048828125,1.6924285888671875,3409,1.3190276622772217,0.10689091682434082,0.106657013297081,,,
59,,0.0004425048828125,1.85858154296875,3419,0.054670050740242004,0.12029432505369186,0.02332138828933239,,,
59,,,,3419,,,,0.4747246205806732,0.10991089046001434,0.03284136950969696
,0.0005,,,3420,,,,,,
60,,0.0004425048828125,1.6151885986328125,3429,0.29509323835372925,0.10911879688501358,0.024643367156386375,,,
60,,0.0004425048828125,1.4849395751953125,3439,0.19004331529140472,0.10483730584383011,0.020649701356887817,,,
60,,0.0004425048828125,1.529205322265625,3449,0.46807950735092163,0.11444181203842163,0.03510594367980957,,,
60,,0.0004425048828125,1.52935791015625,3459,1.1513557434082031,0.11428786814212799,0.08887839317321777,,,
60,,0.0004425048828125,1.529388427734375,3469,0.2375437319278717,0.11314285546541214,0.025129098445177078,,,
60,,,,3476,,,,0.12055955082178116,0.1106029599905014,0.02186269499361515
,0.0005,,,3477,,,,,,
61,,0.0004425048828125,1.46514892578125,3479,1.374252200126648,0.11575841903686523,0.11698152124881744,,,
61,,0.0004425048828125,1.46514892578125,3489,0.45330068469047546,0.10886207222938538,0.030678752809762955,,,
61,,0.0004425048828125,1.6867828369140625,3499,0.38616427779197693,0.10727380216121674,0.028973232954740524,,,
61,,0.0004425048828125,1.8798675537109375,3509,0.11368133872747421,0.1114826574921608,0.021495498716831207,,,
61,,0.0004425048828125,1.8955230712890625,3519,0.07248505204916,0.10396842658519745,0.018430806696414948,,,
61,,0.0004425048828125,1.897430419921875,3529,0.6770329475402832,0.11058621853590012,0.044468626379966736,,,
61,,,,3533,,,,1.5683434009552002,0.10973319411277771,0.14431990683078766
,0.0005,,,3534,,,,,,
62,,0.0004425048828125,1.39019775390625,3539,0.6095069646835327,0.1179995909333229,0.04282110929489136,,,
62,,0.0004425048828125,1.39129638671875,3549,0.9904109239578247,0.10983239859342575,0.07027227431535721,,,
62,,0.0004425048828125,1.5112457275390625,3559,0.24200086295604706,0.11397137492895126,0.02607390098273754,,,
62,,0.0004425048828125,1.511260986328125,3569,0.19827546179294586,0.11241748929023743,0.023047011345624924,,,
62,,0.0004425048828125,1.92364501953125,3579,0.21301592886447906,0.10600489377975464,0.023029470816254616,,,
62,,0.0004425048828125,1.924560546875,3589,0.2065209150314331,0.10096226632595062,0.019442230463027954,,,
62,,,,3590,,,,0.4255477786064148,0.10813803225755692,0.02995961904525757
,0.0005,,,3591,,,,,,
63,,0.0004425048828125,1.43524169921875,3599,0.23515065014362335,0.10883078724145889,0.022771911695599556,,,
63,,0.0004425048828125,1.9277191162109375,3609,0.0879896879196167,0.10135507583618164,0.018297476693987846,,,
63,,0.0004425048828125,1.9277801513671875,3619,1.4376274347305298,0.1063748449087143,0.12293882668018341,,,
63,,0.0004425048828125,1.5908660888671875,3629,0.0781693309545517,0.11366600543260574,0.021749548614025116,,,
63,,0.0004425048828125,1.5982666015625,3639,0.27785488963127136,0.1034267395734787,0.02167723886668682,,,
63,,,,3647,,,,1.4301484823226929,0.1061892956495285,0.12222302705049515
,0.0005,,,3648,,,,,,
64,,0.0004425048828125,1.296234130859375,3649,0.6134563684463501,0.1099572703242302,0.03907378762960434,,,
64,,0.0004425048828125,1.3289031982421875,3659,1.0276316404342651,0.11382907629013062,0.07483680546283722,,,
64,,0.0004425048828125,1.3289031982421875,3669,0.8297014832496643,0.10597483068704605,0.053405098617076874,,,
64,,0.0004425048828125,1.3289031982421875,3679,0.7792955636978149,0.11073607206344604,0.050921425223350525,,,
64,,0.0004425048828125,1.351409912109375,3689,0.6642454266548157,0.10529572516679764,0.041788436472415924,,,
64,,0.0004425048828125,1.5882110595703125,3699,0.2106286585330963,0.11036553233861923,0.023735353723168373,,,
64,,,,3704,,,,0.3141380548477173,0.10666844248771667,0.024801069870591164
,0.0005,,,3705,,,,,,
65,,0.0004425048828125,1.666656494140625,3709,0.1702105551958084,0.10682440549135208,0.02159949392080307,,,
65,,0.0004425048828125,1.6541900634765625,3719,0.6376522779464722,0.10795426368713379,0.04020725563168526,,,
65,,0.0004425048828125,1.6553802490234375,3729,1.3224141597747803,0.1024094745516777,0.10651597380638123,,,
65,,0.0004425048828125,1.8618011474609375,3739,1.258880615234375,0.10937748849391937,0.10043109208345413,,,
65,,0.0004425048828125,1.390869140625,3749,0.1426282674074173,0.11234474182128906,0.022308267652988434,,,
65,,0.0004425048828125,1.901641845703125,3759,0.3646298944950104,0.10834962129592896,0.027587413787841797,,,
65,,,,3761,,,,0.4288533329963684,0.10927475243806839,0.029901180416345596
,0.0005,,,3762,,,,,,
66,,0.0004425048828125,1.5348968505859375,3769,0.5372112989425659,0.11059515923261642,0.035184070467948914,,,
66,,0.0004425048828125,1.898712158203125,3779,0.4257979094982147,0.10844887793064117,0.028608880937099457,,,
66,,0.0004425048828125,1.911407470703125,3789,0.5190366506576538,0.1063331663608551,0.03230123966932297,,,
66,,0.0004425048828125,1.923126220703125,3799,0.6661363840103149,0.1014106422662735,0.04040054976940155,,,
66,,0.0004425048828125,1.92535400390625,3809,0.9927190542221069,0.10525364428758621,0.06943190097808838,,,
66,,,,3818,,,,0.19660215079784393,0.10805189609527588,0.02244260534644127
,0.0005,,,3819,,,,,,
67,,0.0004425048828125,1.6441497802734375,3819,0.2439337819814682,0.10462412983179092,0.02224239520728588,,,
67,,0.0004425048828125,1.6443328857421875,3829,0.3608611226081848,0.10624346137046814,0.025794127956032753,,,
67,,0.0004425048828125,1.6881561279296875,3839,1.247711181640625,0.10467787832021713,0.09647998213768005,,,
67,,0.0004425048828125,1.8630828857421875,3849,0.8112647533416748,0.10889700800180435,0.05335409194231033,,,
67,,0.0004425048828125,1.5307159423828125,3859,0.5812950730323792,0.10530261695384979,0.03690113499760628,,,
67,,0.0004425048828125,1.632049560546875,3869,0.2617616057395935,0.10777267068624496,0.023172521963715553,,,
67,,,,3875,,,,0.12180870026350021,0.1069267988204956,0.020488662645220757
,0.0005,,,3876,,,,,,
68,,0.0004425048828125,1.571533203125,3879,0.8883205652236938,0.10955198854207993,0.0604100227355957,,,
68,,0.0004425048828125,1.7099151611328125,3889,0.5090608596801758,0.10344630479812622,0.030838586390018463,,,
68,,0.0004425048828125,1.9217681884765625,3899,0.09698980301618576,0.10292305797338486,0.01861630752682686,,,
68,,0.0004425048828125,1.9237060546875,3909,0.40408390760421753,0.10136637836694717,0.025631241500377655,,,
68,,0.0004425048828125,1.8157958984375,3919,0.5003668665885925,0.10245545953512192,0.031071223318576813,,,
68,,0.0004425048828125,1.8128204345703125,3929,0.5868576169013977,0.10494045168161392,0.035492539405822754,,,
68,,,,3932,,,,0.172393336892128,0.1066959947347641,0.021443374454975128
,0.0005,,,3933,,,,,,
69,,0.0004425048828125,1.6317138671875,3939,0.22263085842132568,0.10046073794364929,0.019216934219002724,,,
69,,0.0004425048828125,1.75909423828125,3949,0.1837068796157837,0.10489393025636673,0.020771265029907227,,,
69,,0.0004425048828125,1.7404327392578125,3959,0.9262014627456665,0.09945307672023773,0.059369783848524094,,,
69,,0.0004425048828125,1.875396728515625,3969,0.09536657482385635,0.10474365949630737,0.018854837864637375,,,
69,,0.0004425048828125,1.8756866455078125,3979,0.5242509245872498,0.09781913459300995,0.030658114701509476,,,
69,,0.0004425048828125,1.87591552734375,3989,0.8764036893844604,0.10386361926794052,0.05481448024511337,,,
69,,,,3989,,,,0.5088813900947571,0.10253342241048813,0.031724508851766586
,0.0005,,,3990,,,,,,
70,,0.0004425048828125,1.630706787109375,3999,0.7898280620574951,0.09703267365694046,0.04667035490274429,,,
70,,0.0004425048828125,1.6307220458984375,4009,0.9796932935714722,0.10981310158967972,0.06947088986635208,,,
70,,0.0004425048828125,1.919158935546875,4019,0.10755105316638947,0.10143095254898071,0.017876889556646347,,,
70,,0.0004425048828125,1.809356689453125,4029,0.2746325731277466,0.09983392804861069,0.021202947944402695,,,
70,,0.0004425048828125,1.809539794921875,4039,0.33328089118003845,0.10729159414768219,0.024846818298101425,,,
70,,,,4046,,,,0.46579188108444214,0.10677409917116165,0.030881645157933235
,0.0005,,,4047,,,,,,
71,,0.0004425048828125,1.4692535400390625,4049,1.0328664779663086,0.10293515771627426,0.07094419747591019,,,
71,,0.0004425048828125,1.6266326904296875,4059,0.42290258407592773,0.101018525660038,0.025962237268686295,,,
71,,0.0004425048828125,1.7119903564453125,4069,0.73518967628479,0.09715625643730164,0.0442734993994236,,,
71,,0.0004425048828125,1.9293212890625,4079,2.467180013656616,0.10425013303756714,0.3226907551288605,,,
71,,0.0004425048828125,1.9294586181640625,4089,0.6536787152290344,0.10666971653699875,0.042312294244766235,,,
71,,0.0004425048828125,1.9294891357421875,4099,0.2877514660358429,0.10769239813089371,0.024025198072195053,,,
71,,,,4103,,,,0.15173500776290894,0.1204567551612854,0.025874203070998192
,0.0005,,,4104,,,,,,
72,,0.0004425048828125,1.632232666015625,4109,0.5503470301628113,0.11299155652523041,0.03696553036570549,,,
72,,0.0004425048828125,1.6322479248046875,4119,0.5308109521865845,0.10450582206249237,0.032015495002269745,,,
72,,0.0004425048828125,1.262481689453125,4129,0.3335278332233429,0.10852578282356262,0.025262247771024704,,,
72,,0.0004425048828125,1.262481689453125,4139,0.07866187393665314,0.10323695838451385,0.018946874886751175,,,
72,,0.0004425048828125,1.1182403564453125,4149,0.38618239760398865,0.1038423478603363,0.02593260258436203,,,
72,,0.0004425048828125,1.7489013671875,4159,1.0884062051773071,0.106430783867836,0.07985524088144302,,,
72,,,,4160,,,,1.1186906099319458,0.10539700835943222,0.08252337574958801
,0.0005,,,4161,,,,,,
73,,0.0004425048828125,1.6880950927734375,4169,0.42196565866470337,0.10948821902275085,0.029546838253736496,,,
73,,0.0004425048828125,1.917144775390625,4179,0.37234923243522644,0.10158038884401321,0.02464945800602436,,,
73,,0.0004425048828125,1.9266510009765625,4189,0.580217719078064,0.1040097177028656,0.03581666573882103,,,
73,,0.0004425048828125,1.89923095703125,4199,0.15432731807231903,0.1011366993188858,0.01834297552704811,,,
73,,0.0004425048828125,1.902862548828125,4209,0.45518195629119873,0.10234937071800232,0.027158573269844055,,,
73,,,,4217,,,,0.1473061442375183,0.10163667798042297,0.019239505752921104
,0.0005,,,4218,,,,,,
74,,0.0004425048828125,1.5604705810546875,4219,0.5512663722038269,0.09786462038755417,0.03229299187660217,,,
74,,0.0004425048828125,1.915313720703125,4229,0.30115431547164917,0.10216895490884781,0.02313508838415146,,,
74,,0.0004425048828125,1.5606842041015625,4239,0.24203351140022278,0.0983884185552597,0.02021326683461666,,,
74,,0.0004425048828125,1.560760498046875,4249,0.30610764026641846,0.10284437239170074,0.02321016415953636,,,
74,,0.0004425048828125,1.708282470703125,4259,0.18688175082206726,0.10215875506401062,0.01995384693145752,,,
74,,0.0004425048828125,1.7112884521484375,4269,0.17103539407253265,0.10073623806238174,0.018834464251995087,,,
74,,,,4274,,,,0.7589161396026611,0.09892074018716812,0.04616684094071388
,0.0005,,,4275,,,,,,
75,,0.0004425048828125,1.1095733642578125,4279,0.3679806590080261,0.10141697525978088,0.023860808461904526,,,
75,,0.0004425048828125,1.91943359375,4289,0.9954782724380493,0.10278035700321198,0.0670887753367424,,,
75,,0.0004425048828125,1.9210357666015625,4299,0.12005330622196198,0.09307050704956055,0.015191607177257538,,,
75,,0.0004425048828125,1.92120361328125,4309,0.09636649489402771,0.09758776426315308,0.016347326338291168,,,
75,,0.0004425048828125,1.9212799072265625,4319,1.3929864168167114,0.10840105265378952,0.11684928089380264,,,
75,,0.0004425048828125,1.921295166015625,4329,1.5269122123718262,0.0930037572979927,0.13130301237106323,,,
75,,,,4331,,,,0.8427426218986511,0.10296068340539932,0.054739758372306824
,0.0005,,,4332,,,,,,
76,,0.0004425048828125,1.6575927734375,4339,0.434903085231781,0.10154245793819427,0.027942106127738953,,,
76,,0.0004425048828125,1.2791748046875,4349,0.5255029201507568,0.10624164342880249,0.03317182511091232,,,
76,,0.0004425048828125,1.804595947265625,4359,0.9658392071723938,0.10020940750837326,0.06394316256046295,,,
76,,0.0004425048828125,1.81207275390625,4369,0.5131869912147522,0.1016862690448761,0.030425207689404488,,,
76,,0.0004425048828125,1.8129730224609375,4379,0.8592014312744141,0.10157445818185806,0.055359408259391785,,,
76,,,,4388,,,,0.5950649380683899,0.09954821318387985,0.035332269966602325
,0.0005,,,4389,,,,,,
77,,0.0004425048828125,1.5981292724609375,4389,0.49595907330513,0.08980608731508255,0.02673419937491417,,,
77,,0.0004425048828125,1.8590545654296875,4399,0.40924543142318726,0.10147997736930847,0.02505326271057129,,,
77,,0.0004425048828125,1.86053466796875,4409,0.39490729570388794,0.09752319753170013,0.024159830063581467,,,
77,,0.0004425048828125,1.8609619140625,4419,0.2607285976409912,0.09817761182785034,0.019986409693956375,,,
77,,0.0004425048828125,1.86126708984375,4429,0.13018864393234253,0.09578827768564224,0.016842825338244438,,,
77,,0.0004425048828125,1.86126708984375,4439,0.22298091650009155,0.09893976897001266,0.019000403583049774,,,
